.id	name	NAME	PRECURSORMZ	charge	PRECURSORTYPE	FORMULA	Ontology	INCHIKEY	SMILES	CCS	IONMODE	INSTRUMENT	Comment	Num Peaks
gnps1063	Dapoxetine	Dapoxetine	306.18524081717	+1	[M+H]+	C21H23NO	Naphthalenes	USRHYDPUVLEVMC-UHFFFAOYNA-N	CN(C)C(CCOC1=CC=CC2=CC=CC=C12)C1=CC=CC=C1	183.4400736	Positive	qTof	DB#=CCMSLIB00000081577; origin=GNPS	22
gnps1064	Pseudoephedrine	Pseudoephedrine	166.12264055917	+1	[M+H]+	C10H15NO	Phenylpropanes	KWGRBVOPPLSCSI-UHFFFAOYNA-N	CNC(C)C(O)C1=CC=CC=C1	138.3196887	Positive	qTof	DB#=CCMSLIB00000081578; origin=GNPS	9
gnps1065	Ebastin	Ebastin	470.30535595217	+1	[M+H]+	C32H39NO2	Diphenylmethanes	MJJALKDDGIKVBE-UHFFFAOYSA-N	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1	232.5761895	Positive	qTof	DB#=CCMSLIB00000081580; origin=GNPS	21
gnps1066	Esomeprazole	Esomeprazole	346.12198911017	+1	[M+H]+	C17H19N3O3S	Sulfinylbenzimidazoles	SUBDBMMJDZJVOS-UHFFFAOYNA-N	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=C(C)C(OC)=C(C)C=N1	180.7409061	Positive	qTof	DB#=CCMSLIB00000081581; origin=GNPS	22
gnps1067	cyclic 3-(1,2-ethanediyl acetal) estra-5(10),9(11)-diene-3,17-dione	cyclic 3-(1,2-ethanediyl acetal) estra-5(10),9(11)-diene-3,17-dione	315.19547114917	+1	[M+H]+	C20H26O3	Oxosteroids	XUOQKQRMICQUQC-UHFFFAOYNA-N	CC12CC=C3C(CCC4=C3CCC3(C4)OCCO3)C1CCC2=O	186.4628638	Positive	qTof	DB#=CCMSLIB00000081583; origin=GNPS	50
gnps1068	cyclic 3,17-bis(1,2-ethanediyl acetal) estra-5(10),9(11)- diene-3,17-dione	cyclic 3,17-bis(1,2-ethanediyl acetal) estra-5(10),9(11)- diene-3,17-dione	359.22168589817	+1	[M+H]+	C22H30O4	Steroids and steroid derivatives	VCJRIJKZDDFALD-UHFFFAOYNA-N	CC12CC=C3C(CCC4=C3CCC3(C4)OCCO3)C1CCC21OCCO1	-1	Positive	qTof	DB#=CCMSLIB00000081584; origin=GNPS	50
gnps1069	Ethyl 1-cyclopropyl-6,7-difluoro-8-methoxy-4-oxo-1,4-dihydro-3-quinolinecarboxylate	Ethyl 1-cyclopropyl-6,7-difluoro-8-methoxy-4-oxo-1,4-dihydro-3-quinolinecarboxylate	324.10419074517	+1	[M+H]+	C16H15F2NO4	Fluoroquinolones	XPAOPAPDCRLMTR-UHFFFAOYSA-N	CCOC(=O)C1=CN(C2CC2)C2=C(OC)C(F)=C(F)C=C2C1=O	-1	Positive	qTof	DB#=CCMSLIB00000081585; origin=GNPS	23
gnps107	SphingomyelinSM_d18_0_18_1_9Z	SphingomyelinSM_d18_0_18_1_9Z	731.60615185117	+1	[M+H]+	C41H83N2O6P	Phosphosphingolipids	XYLWKHKCYHMVMA-UHFFFAOYNA-N	CCCCCCCCCCCCCCCC(O)C(COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCC=CCCCCCCCC	353.9260042	Positive	Q-TOF	DB#=CCMSLIB00000077200; origin=GNPS	131
gnps1070	Ethyl 1-cyclopropyl-6,7-difluoro-8-methoxy-4-oxo-1,4-dihydro-3-quinolinecarboxylate	Ethyl 1-cyclopropyl-6,7-difluoro-8-methoxy-4-oxo-1,4-dihydro-3-quinolinecarboxylate	346.086134994	+1	[M+Na]+	C16H15F2NO4	Fluoroquinolones	XPAOPAPDCRLMTR-UHFFFAOYSA-N	CCOC(=O)C1=CN(C2CC2)C2=C(OC)C(F)=C(F)C=C2C1=O	-1	Positive	qTof	DB#=CCMSLIB00000081586; origin=GNPS	14
gnps1071	Flumetasone	Flumetasone	843.370181357	+1	[2M+Na]+	C22H28F2O5	21-hydroxysteroids	WXURHACBFYSXBI-UHFFFAOYNA-N	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	-1	Positive	qTof	DB#=CCMSLIB00000081588; origin=GNPS	3
gnps1072	Quetiapine	Quetiapine	384.17402468317	+1	[M+H]+	C21H25N3O2S	Dibenzothiazepines	URKOMYMAXPYINW-UHFFFAOYSA-N	OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12	190.068788	Positive	qTof	DB#=CCMSLIB00000081589; origin=GNPS	18
gnps1073	3-(2-amino-2-oxoethyl)-5-methyl-hexanoic acid	3-(2-amino-2-oxoethyl)-5-methyl-hexanoic acid	210.110064112	+1	[M+Na]+	C9H17NO3	Medium-chain fatty acids	NPDKTSLVWGFPQG-UHFFFAOYNA-N	CC(C)CC(CC(O)=N)CC(O)=O	150.1459124	Positive	qTof	DB#=CCMSLIB00000081592; origin=GNPS	3
gnps1074	Pregabalin	Pregabalin	160.13320524317	+1	[M+H]+	C8H17NO2	Gamma amino acids and derivatives	AYXYPKUFHZROOJ-UHFFFAOYNA-N	CC(C)CC(CN)CC(O)=O	141.9684921	Positive	qTof	DB#=CCMSLIB00000081593; origin=GNPS	3
gnps1075	3'-O-Methylquercetin	3'-O-Methylquercetin	317.06557917817	+1	[M+H]+	C16H12O7	Flavonols	IZQSVPBOUDKVDZ-UHFFFAOYSA-N	COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1	171.6451914	Positive	qTof	DB#=CCMSLIB00000081594; origin=GNPS	50
gnps1076	Lecirelin	Lecirelin	1209.65273866117	+1	[M+H]+	C59H84N16O12	Oligopeptides	XJWIEWPGHRSZJM-UHFFFAOYNA-N	CCN=C(O)C1CCCN1C(=O)C(CCCNC(N)=N)N=C(O)C(CC(C)C)N=C(O)C(N=C(O)C(CC1=CC=C(O)C=C1)N=C(O)C(CO)N=C(O)C(CC1=CNC2=CC=CC=C12)N=C(O)C(CC1=CN=CN1)N=C(O)C1CCC(O)=N1)C(C)(C)C	-1	Positive	qTof	DB#=CCMSLIB00000081596; origin=GNPS	15
gnps1077	Levocetirizine	Levocetirizine	389.16264685217	+1	[M+H]+	C21H25ClN2O3	Diphenylmethanes	ZKLPARSLTMPFCP-UHFFFAOYNA-N	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	191.1784442	Positive	qTof	DB#=CCMSLIB00000081597; origin=GNPS	11
gnps1078	Melatonin	Melatonin	233.12845421517	+1	[M+H]+	C13H16N2O2	3-alkylindoles	DRLFMBDRBRZALE-UHFFFAOYSA-N	COC1=CC2=C(NC=C2CCN=C(C)O)C=C1	153.2552054	Positive	qTof	DB#=CCMSLIB00000081598; origin=GNPS	14
gnps1079	Melatonin	Melatonin	255.110398464	+1	[M+Na]+	C13H16N2O2	3-alkylindoles	DRLFMBDRBRZALE-UHFFFAOYSA-N	COC1=CC2=C(NC=C2CCN=C(C)O)C=C1	157.8599919	Positive	qTof	DB#=CCMSLIB00000081599; origin=GNPS	15
gnps108	C17_Sphingosine	C17_Sphingosine	286.27405582317	+1	[M+H]+	C17H35NO2	1,2-aminoalcohols	RBEJCQPPFCKTRZ-UHFFFAOYNA-N	CCCCCCCCCCCCC=CC(O)C(N)CO	206.0097779	Positive	Q-TOF	DB#=CCMSLIB00000077201; origin=GNPS	9
gnps1080	Pemetrexed	Pemetrexed	450.138404117	+1	[M+Na]+	C20H21N5O6	Glutamic acid and derivatives	WBXPDJSOTKVWSJ-UHFFFAOYNA-N	OC(=O)CCC(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O	209.3958384	Positive	qTof	DB#=CCMSLIB00000081600; origin=GNPS	12
gnps1081	Propentofylline	Propentofylline	307.17646703617	+1	[M+H]+	C15H22N4O3	Xanthines	RBQOQRRFDPXAGN-UHFFFAOYSA-N	CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C	184.8231953	Positive	qTof	DB#=CCMSLIB00000081603; origin=GNPS	10
gnps1082	Aphidicolin	Aphidicolin	339.25298602717	+1	[M+H]+	C20H34O4	Aphidicolane and stemodane diterpenoids	NOFOAYPPHIUXJR-UHFFFAOYNA-N	[H]C12CC3CCC4C(C)(CO)C(O)CCC4(C)C3(C1)CCC2(O)CO	184.1628853	Positive	qTof	DB#=CCMSLIB00000081679; origin=GNPS	38
gnps1083	Aphidicolin	Aphidicolin	361.234930276	+1	[M+Na]+	C20H34O4	Aphidicolane and stemodane diterpenoids	NOFOAYPPHIUXJR-UHFFFAOYNA-N	[H]C12CC3CCC4C(C)(CO)C(O)CCC4(C)C3(C1)CCC2(O)CO	187.3167912	Positive	qTof	DB#=CCMSLIB00000081680; origin=GNPS	41
gnps1084	Uvedalin	Uvedalin	487.1364905821	+1	[M+K]+	C23H28O9	Germacranolides and derivatives	JIEVJXRUYDZFTD-UHFFFAOYNA-N	COC(=O)C1=CCCC(C)=CC2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1OC(C)=O	-1	Positive	qTof	DB#=CCMSLIB00000081681; origin=GNPS	10
gnps1085	Enhydrin	Enhydrin	465.17552355417	+1	[M+H]+	C23H28O10	Germacranolides and derivatives	VCBNPTWPJQLHQN-UHFFFAOYNA-N	COC(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1OC(C)=O	205.2047752	Positive	qTof	DB#=CCMSLIB00000081682; origin=GNPS	49
gnps1086	Enhydrin	Enhydrin	487.157467803	+1	[M+Na]+	C23H28O10	Germacranolides and derivatives	VCBNPTWPJQLHQN-UHFFFAOYNA-N	COC(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1OC(C)=O	207.569927	Positive	qTof	DB#=CCMSLIB00000081683; origin=GNPS	12
gnps1087	Enhydrin	Enhydrin	503.1314052021	+1	[M+K]+	C23H28O10	Germacranolides and derivatives	VCBNPTWPJQLHQN-UHFFFAOYNA-N	COC(=O)C1=CCCC2(C)OC2C2OC(=O)C(=C)C2C(OC(=O)C2(C)OC2C)C1OC(C)=O	-1	Positive	qTof	DB#=CCMSLIB00000081684; origin=GNPS	8
gnps1088	Duguetine	Duguetine	356.14924923217	+1	[M+H]+	C20H21NO5	Hydroxy-7-aporphines	ZAVWGRCRKSHIMO-UHFFFAOYNA-N	COC1=C(OC)C=C2C(=C1)C(O)C1N(C)CCC3=CC4=C(OCO4)C2=C13	196.8714446	Positive	qTof	DB#=CCMSLIB00000081685; origin=GNPS	39
gnps1089	Duguetine ??-N-oxide	Duguetine ??-N-oxide	372.14416385217	+1	[M+H]+	C20H21NO6	Hydroxy-7-aporphines	XKKFNYKNDDHAQC-UHFFFAOYNA-N	COC1=C(OC)C=C2C(=C1)C(O)C1C3=C2C2=C(OCO2)C=C3CCN1(C)=O	-1	Positive	qTof	DB#=CCMSLIB00000081686; origin=GNPS	7
gnps109	C18_Sphingosine	C18_Sphingosine	300.28970588717	+1	[M+H]+	C18H37NO2	1,2-aminoalcohols	WWUZIQQURGPMPG-UHFFFAOYNA-N	CCCCCCCCCCCCCC=CC(O)C(N)CO	185.1696871	Positive	Q-TOF	DB#=CCMSLIB00000077202; origin=GNPS	16
gnps1090	N-methylglaucine	N-methylglaucine	370.2007362261	+1	[M]+	C22H28NO4	Aporphines	WKHHFWJJIRCXHA-UHFFFAOYNA-N	COC1=C(OC)C=C2C(CC3C4=C2C(OC)=C(OC)C=C4CC[N+]3(C)C)=C1	-1	Positive	qTof	DB#=CCMSLIB00000081687; origin=GNPS	30
gnps1091	Dicentrinone	Dicentrinone	336.08664897517	+1	[M+H]+	C19H13NO5	Aporphines	NEQVOBXBOFZEMR-UHFFFAOYSA-N	COC1=C(OC)C=C2C(=C1)C(=O)C1=NC=CC3=CC4=C(OCO4)C2=C13	187.9017222	Positive	qTof	DB#=CCMSLIB00000081688; origin=GNPS	37
gnps1092	Procyanidin B2	Procyanidin B2	579.14970272917	+1	[M+H]+	C30H26O12	Biflavonoids and polyflavonoids	XFZJEEAOWLFHDH-UHFFFAOYNA-N	OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C(C1C(O)C(OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C(O)C=C2O	236.3025228	Positive	qTof	DB#=CCMSLIB00000081689; origin=GNPS	39
gnps1093	Procyanidin B2	Procyanidin B2	601.131646978	+1	[M+Na]+	C30H26O12	Biflavonoids and polyflavonoids	XFZJEEAOWLFHDH-UHFFFAOYNA-N	OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C(C1C(O)C(OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C(O)C=C2O	238.1955861	Positive	qTof	DB#=CCMSLIB00000081690; origin=GNPS	12
gnps1094	5,8-dimethoxy-7-hydroxy-1-methyl-4-azafluoren-9-one	5,8-dimethoxy-7-hydroxy-1-methyl-4-azafluoren-9-one	272.09173435517	+1	[M+H]+	C15H13NO4	Anisoles	YZOIGUQJFCQTJK-UHFFFAOYSA-N	COC1=C2C3=NC=CC(C)=C3C(=O)C2=C(OC)C(O)=C1	-1	Positive	qTof	DB#=CCMSLIB00000081692; origin=GNPS	33
gnps1095	Anonain	Anonain	266.11755517917	+1	[M+H]+	C17H15NO2	Aporphines	VZTUKBKUWSHDFM-UHFFFAOYNA-N	C1OC2=C(O1)C1=C3C(CC4=CC=CC=C14)NCCC3=C2	162.0648911	Positive	qTof	DB#=CCMSLIB00000081693; origin=GNPS	25
gnps1096	Asaraldehyde	Asaraldehyde	197.08083531817	+1	[M+H]+	C10H12O4	Benzoyl derivatives	IAJBQAYHSQIQRE-UHFFFAOYSA-N	COC1=CC(OC)=C(OC)C=C1C=O	154.0946866	Positive	qTof	DB#=CCMSLIB00000081694; origin=GNPS	20
gnps1097	2,4,5-Trimethoxystyrene	2,4,5-Trimethoxystyrene	195.10157076317	+1	[M+H]+	C11H14O3	Anisoles	DAINMNHDGRVBQF-UHFFFAOYSA-N	COC1=CC(OC)=C(OC)C=C1C=C	154.3596687	Positive	qTof	DB#=CCMSLIB00000081695; origin=GNPS	25
gnps1098	3-O-??-(6???-trans-caffeoyl)-galactopyranosyl quercetin	3-O-??-(6???-trans-caffeoyl)-galactopyranosyl quercetin	627.13444658917	+1	[M+H]+	C30H26O15	Flavonoid 3-O-p-coumaroyl glycosides	IHBVMUCQCZEAPW-UHFFFAOYNA-N	OC1C(COC(=O)C=CC2=CC(O)=C(O)C=C2)OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C1O	257.961215	Positive	qTof	DB#=CCMSLIB00000081697; origin=GNPS	4
gnps1099	3-O-beta-(6''-trans-caffeoyl)-galactopyranosyl quercetin	3-O-beta-(6''-trans-caffeoyl)-galactopyranosyl quercetin	649.116390838	+1	[M+Na]+	C30H26O15	Flavonoid 3-O-p-coumaroyl glycosides	IHBVMUCQCZEAPW-UHFFFAOYNA-N	OC1C(COC(=O)C=CC2=CC(O)=C(O)C=C2)OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C1O	256.618315	Positive	qTof	DB#=CCMSLIB00000081698; origin=GNPS	5
gnps11	Mycophenolic acid	Mycophenolic acid	338.1598139141	+1	[M+NH4]+	C17H20O6	Phthalides	HPNSFSBZBAHARI-UHFFFAOYSA-N	COC1=C(C)C2=C(C(=O)OC2)C(O)=C1CC=C(C)CCC(O)=O	178.1263821	Positive	qTof	DB#=CCMSLIB00000005125; origin=GNPS	14
gnps110	Tryptmanine	Tryptmanine	161.10732484617	+1	[M+H]+	C10H12N2	Tryptamines and derivatives	APJYDQYYACXCRM-UHFFFAOYSA-N	NCCC1=CNC2=CC=CC=C12	135.2824379	Positive	Q-TOF	DB#=CCMSLIB00000077203; origin=GNPS	33
gnps1100	Cynaroside	Cynaroside	449.10783791617	+1	[M+H]+	C21H20O11	Flavonoid-7-O-glycosides	PEFNSGRTCBGNAN-UHFFFAOYNA-N	OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O	202.7776025	Positive	qTof	DB#=CCMSLIB00000081700; origin=GNPS	4
gnps1101	Isovitexin	Isovitexin	433.11292329617	+1	[M+H]+	C21H20O10	Flavonoid C-glycosides	MYXNWGACZJSMBT-UHFFFAOYNA-N	OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O	204.1494155	Positive	qTof	DB#=CCMSLIB00000081702; origin=GNPS	24
gnps1102	Isovitexin	Isovitexin	455.094867545	+1	[M+Na]+	C21H20O10	Flavonoid C-glycosides	MYXNWGACZJSMBT-UHFFFAOYNA-N	OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O	207.2986491	Positive	qTof	DB#=CCMSLIB00000081703; origin=GNPS	8
gnps1103	4???-O-??-(6???-trans-p-coumaroyl)-glucopyranosyl okanin	4???-O-??-(6???-trans-p-coumaroyl)-glucopyranosyl okanin	597.16026741417	+1	[M+H]+	C30H28O13	Flavonoid O-glycosides	SJGXLSYEYLGFRT-UHFFFAOYNA-N	OC1C(COC(=O)C=CC2=CC=C(O)C=C2)OC(OC2=C(O)C(O)=C(C=C2)C(=O)C=CC2=CC(O)=C(O)C=C2)C(O)C1O	277.8151141	Positive	qTof	DB#=CCMSLIB00000081705; origin=GNPS	8
gnps1104	4???-O-??-(6???-trans-p-coumaroyl)-glucopyranosyl okanin	4???-O-??-(6???-trans-p-coumaroyl)-glucopyranosyl okanin	619.142211663	+1	[M+Na]+	C30H28O13	Flavonoid O-glycosides	SJGXLSYEYLGFRT-UHFFFAOYNA-N	OC1C(COC(=O)C=CC2=CC=C(O)C=C2)OC(OC2=C(O)C(O)=C(C=C2)C(=O)C=CC2=CC(O)=C(O)C=C2)C(O)C1O	277.5821141	Positive	qTof	DB#=CCMSLIB00000081706; origin=GNPS	3
gnps1105	7,3',4'-Trihydroxyflavone	7,3',4'-Trihydroxyflavone	271.06009987417	+1	[M+H]+	C15H10O5	Flavones	PVFGJHYLIHMCQD-UHFFFAOYSA-N	OC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC(O)=C(O)C=C1	175.5121907	Positive	qTof	DB#=CCMSLIB00000081708; origin=GNPS	37
gnps1106	Lapachol	Lapachol	243.10157076317	+1	[M+H]+	C15H14O3	Vitamin K compounds	CIEYTVIYYGTCCI-UHFFFAOYSA-N	CC(C)=CCC1=C(O)C(=O)C2=CC=CC=C2C1=O	167.1335103	Positive	qTof	DB#=CCMSLIB00000081710; origin=GNPS	23
gnps1107	Piperin	Piperin	286.14376992817	+1	[M+H]+	C17H19NO3	Alkaloids and derivatives	MXXWOMGUGJBKIW-UHFFFAOYSA-N	O=C(C=CC=CC1=CC2=C(OCO2)C=C1)N1CCCCC1	168.579889	Positive	qTof	DB#=CCMSLIB00000081712; origin=GNPS	19
gnps1108	Apigenin 7-??-rutinoside	Apigenin 7-??-rutinoside	579.17083209817	+1	[M+H]+	C27H30O14	Flavonoid-7-O-glycosides	FKIYLTVJPDLUDL-UHFFFAOYNA-N	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	235.3289361	Positive	qTof	DB#=CCMSLIB00000081713; origin=GNPS	4
gnps1109	Apigenin 7-??-rutinoside	Apigenin 7-??-rutinoside	601.152776347	+1	[M+Na]+	C27H30O14	Flavonoid-7-O-glycosides	FKIYLTVJPDLUDL-UHFFFAOYNA-N	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	234.7510361	Positive	qTof	DB#=CCMSLIB00000081714; origin=GNPS	3
gnps111	Avobenzone	Avobenzone	311.16417102017	+1	[M+H]+	C20H22O3	Retro-dihydrochalcones	XNEFYCZVKIDDMS-UHFFFAOYSA-N	COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C	203.7680433	Positive	Q-TOF	DB#=CCMSLIB00000077204; origin=GNPS	43
gnps1110	Dihydroergotamine	Dihydroergotamine	584.28674576317	+1	[M+H]+	C33H37N5O5	Ergotamines, dihydroergotamines, and derivatives	LUZRJRNZXALNLM-UHFFFAOYNA-N	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C(O)=NC1(C)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O	234.9810568	Positive	qTof	DB#=CCMSLIB00000081715; origin=GNPS	23
gnps1111	Biflorin	Biflorin	309.14852095617	+1	[M+H]+	C20H20O3	Naphthoquinones	DSVUOBIQVPVZST-UHFFFAOYSA-N	CC(C)=CCCC1=COC2=C(C)C(=O)C(=O)C3=C(C)C=CC1=C23	188.0972098	Positive	qTof	DB#=CCMSLIB00000081716; origin=GNPS	31
gnps1112	Biflorin	Biflorin	331.130465205	+1	[M+Na]+	C20H20O3	Naphthoquinones	DSVUOBIQVPVZST-UHFFFAOYSA-N	CC(C)=CCCC1=COC2=C(C)C(=O)C(=O)C3=C(C)C=CC1=C23	187.7032098	Positive	qTof	DB#=CCMSLIB00000081717; origin=GNPS	2
gnps1113	Quinic acid	Quinic acid	193.07066455817	+1	[M+H]+	C7H12O6	Quinic acids and derivatives	AAWZDTNXLSGCEK-UHFFFAOYNA-N	OC1CC(O)(CC(O)C1O)C(O)=O	143.4288938	Positive	qTof	DB#=CCMSLIB00000081718; origin=GNPS	50
gnps1114	Caramboxin	Caramboxin	256.08156359517	+1	[M+H]+	C11H13NO6	Phenylalanine and derivatives	DYJIDGJHOLTGBO-UHFFFAOYNA-N	COC1=CC(O)=C(C(O)=O)C(CC(N)C(O)=O)=C1	162.9820586	Positive	qTof	DB#=CCMSLIB00000081720; origin=GNPS	16
gnps1115	Sparfloxacin	Sparfloxacin	393.17327336217	+1	[M+H]+	C19H22F2N4O3	Quinoline carboxylic acids	DZZWHBIBMUVIIW-UHFFFAOYNA-N	CC1CN(CC(C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O	190.1388777	Positive	qTof	DB#=CCMSLIB00000081722; origin=GNPS	44
gnps1116	Moxifloxacin	Moxifloxacin	402.18236088017	+1	[M+H]+	C21H24FN3O4	Quinoline carboxylic acids	FABPRXSRWADJSP-UHFFFAOYNA-N	COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CC2CCCNC2C1)C1CC1	192.661054	Positive	qTof	DB#=CCMSLIB00000081725; origin=GNPS	50
gnps1117	Ciprofloxacin	Ciprofloxacin	332.14049606717	+1	[M+H]+	C17H18FN3O3	Quinoline carboxylic acids	MYSWGUAQZAJSOK-UHFFFAOYSA-N	OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O	175.6422806	Positive	qTof	DB#=CCMSLIB00000081726; origin=GNPS	43
gnps1118	Levofloxacin	Levofloxacin	362.15106075117	+1	[M+H]+	C18H20FN3O4	Quinoline carboxylic acids	GSDSWSVVBLHKDQ-UHFFFAOYNA-N	CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1	182.6264307	Positive	qTof	DB#=CCMSLIB00000081727; origin=GNPS	34
gnps1119	Gatifloxacin	Gatifloxacin	376.16671081517	+1	[M+H]+	C19H22FN3O4	Quinoline carboxylic acids	XUBOMFCQGDBHNK-UHFFFAOYNA-N	COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1	187.1699564	Positive	qTof	DB#=CCMSLIB00000081728; origin=GNPS	50
gnps112	Benzophenone_4	Benzophenone_4	309.04273573217	+1	[M+H]+	C14H12O6S	Benzophenones	CXVGEDCSTKKODG-UHFFFAOYSA-N	COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O	180.9024183	Positive	Q-TOF	DB#=CCMSLIB00000077205; origin=GNPS	39
gnps1120	Isogoyazensolide	Isogoyazensolide	363.14382950017	+1	[M+H]+	C19H22O7	Gamma butyrolactones	BYDOCEQRHMZXMS-UHFFFAOYNA-N	[H]C12CC(=O)C(C)(CC(OC(=O)C(C)=C)C3C(OC(=O)C3=C)C(O)C1=C)O2	-1	Positive	qTof	DB#=CCMSLIB00000081731; origin=GNPS	15
gnps1121	Eriodictyol 7,3'-dimethyl ether	Eriodictyol 7,3'-dimethyl ether	317.10196468717	+1	[M+H]+	C17H16O6	7-O-methylated flavonoids	QZJVBGCZOLNWHW-UHFFFAOYNA-N	COC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC(OC)=C(O)C=C1	194.9866392	Positive	qTof	DB#=CCMSLIB00000081732; origin=GNPS	20
gnps1122	N-(2,5-dioxocyclopentyl)acetamide	N-(2,5-dioxocyclopentyl)acetamide	156.06551960617	+1	[M+H]+	C7H9NO3	Beta-diketones	QVZXVDWBZHYCGL-UHFFFAOYSA-N	CC(O)=NC1C(=O)CCC1=O	-1	Positive	qTof	DB#=CCMSLIB00000081734; origin=GNPS	5
gnps1123	Piptocarphin A	Piptocarphin A	445.146903118	+1	[M+Na]+	C21H26O9	Tricarboxylic acids and derivatives	BZQDHZDSIXPDSS-UHFFFAOYNA-N	CC(=O)OCC1=C2C(CC(C)(O)C3(O)CCC(C)(O3)C=C2OC1=O)OC(=O)C(C)=C	204.3725216	Positive	qTof	DB#=CCMSLIB00000081736; origin=GNPS	5
gnps1124	Quercetin 3,7-dimethyl ether	Quercetin 3,7-dimethyl ether	331.08122924317	+1	[M+H]+	C17H14O7	7-O-methylated flavonoids	LUJAXSNNYBCFEE-UHFFFAOYSA-N	COC1=CC(O)=C2C(=O)C(OC)=C(OC2=C1)C1=CC(O)=C(O)C=C1	175.6860998	Positive	qTof	DB#=CCMSLIB00000081737; origin=GNPS	30
gnps1125	Luteolin 3',4'-dimethyl ether	Luteolin 3',4'-dimethyl ether	315.08631462317	+1	[M+H]+	C17H14O6	4'-O-methylated flavonoids	AOLOMULCAJQEIG-UHFFFAOYSA-N	COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1	192.491728	Positive	qTof	DB#=CCMSLIB00000081739; origin=GNPS	10
gnps1126	2-methoxy-1,4-naphthoquinone	2-methoxy-1,4-naphthoquinone	189.05462057017	+1	[M+H]+	C11H8O3	Naphthoquinones	OBGBGHKYJAOXRR-UHFFFAOYSA-N	COC1=CC(=O)C2=CC=CC=C2C1=O	145.6508573	Positive	qTof	DB#=CCMSLIB00000081741; origin=GNPS	16
gnps1127	4-Methylumbelliferone	4-Methylumbelliferone	177.05462057017	+1	[M+H]+	C10H8O3	7-hydroxycoumarins	HSHNITRMYYLLCV-UHFFFAOYSA-N	CC1=CC(=O)OC2=C1C=CC(O)=C2	134.4698366	Positive	qTof	DB#=CCMSLIB00000081742; origin=GNPS	12
gnps1128	7-Methoxy-4-methylcoumarin	7-Methoxy-4-methylcoumarin	191.07027063417	+1	[M+H]+	C11H10O3	Coumarins and derivatives	UDFPKNSWSYBIHO-UHFFFAOYSA-N	COC1=CC2=C(C=C1)C(C)=CC(=O)O2	148.4474103	Positive	qTof	DB#=CCMSLIB00000081744; origin=GNPS	22
